style,color,url,index
D1495, White,https://dl.dropboxusercontent.com/s/o8z5lkpgaf0ribv/d1495%20white.jpg?dl=0,0
D1496, Blue,https://dl.dropboxusercontent.com/s/43tgd5z0kgsd3n0/d1496%20blue_1.jpg?dl=0,1.jp
D1496, Blue,https://dl.dropboxusercontent.com/s/real40odzd8dg4i/d1496%20blue_2.jpg?dl=0,2.jp
D1496, Blue,https://dl.dropboxusercontent.com/s/vbnbrzfgawdq744/d1496%20blue_3.jpg?dl=0,3.jp
D1497, Lime green,https://dl.dropboxusercontent.com/s/gyqqw9wegfcb9ac/d1497%20lime%20green.jpg?dl=0,0
D1497, Lime green,https://dl.dropboxusercontent.com/s/s49k8y4iqek5td3/d1497%20lime%20green_back.jpg?dl=0,back.jp
D1498, Navy,https://dl.dropboxusercontent.com/s/8x10xj351aser0r/d1498%20navy_1.jpg?dl=0,1.jp
D1498, Navy,https://dl.dropboxusercontent.com/s/yf740fdkyzwzx1w/d1498%20navy_2.jpg?dl=0,2.jp
D1498, Navy,https://dl.dropboxusercontent.com/s/dsyl7js838tx8aa/d1498%20navy_back.jpg?dl=0,back.jp
D1498, Purple-gold,https://dl.dropboxusercontent.com/s/ay94g2jyeyy33y5/D1498%20Purple-gold.jpg?dl=0,0
D1498, Red-blk,https://dl.dropboxusercontent.com/s/90ymf4qhy5b0gbb/D1498%20Red-blk.jpg?dl=0,0
D1499, Champagne,https://dl.dropboxusercontent.com/s/36ep5bf0r4t05au/d1499%20champagne.jpg?dl=0,0
D1499, Copper,https://dl.dropboxusercontent.com/s/og8to1aalfap283/d1499%20copper.jpg?dl=0,0
D1499, Copper,https://dl.dropboxusercontent.com/s/fvsodq3tda7wvr7/d1499%20copper_back.jpg?dl=0,back.jp
D1499, White,https://dl.dropboxusercontent.com/s/bkkp6iqdf0voa61/d1499%20white.jpg?dl=0,0
D1500, Ivory,https://dl.dropboxusercontent.com/s/fzm1nebflajmc4q/d1500%20ivory_1.jpg?dl=0,1.jp
D1500, Ivory,https://dl.dropboxusercontent.com/s/78bvdouy7om3qtf/d1500%20ivory_2.jpg?dl=0,2.jp
D1501, Black leopard,https://dl.dropboxusercontent.com/s/0vmo8zjihufu68d/d1501%20black%20leopard.jpg?dl=0,0
D1501, Black leopard,https://dl.dropboxusercontent.com/s/rg85aln4j8ahk4w/d1501%20black%20leopard_back.jpg?dl=0,back.jp
D1502, Black-green,https://dl.dropboxusercontent.com/s/ia61ltbmh1ezxwg/d1502%20black-green.jpg?dl=0,0
D1502, Black-pink,https://dl.dropboxusercontent.com/s/ey46k504ssrb31y/d1502%20black-pink.jpg?dl=0,0
D1504, Champagne,https://dl.dropboxusercontent.com/s/ajbu0i8aeso4dqd/d1504%20champagne_1.jpg?dl=0,1.jp
D1504, Champagne,https://dl.dropboxusercontent.com/s/3wkszaoepr2cx7b/d1504%20champagne_2.jpg?dl=0,2.jp
D1504, Champagne,https://dl.dropboxusercontent.com/s/0tf1prraxmq6lzv/d1504%20champagne_back.jpg?dl=0,back.jp
D1505, Olive,https://dl.dropboxusercontent.com/s/sygi9rtzowt9ohq/d1505%20olive.jpg?dl=0,0
D1505, Olive,https://dl.dropboxusercontent.com/s/9iuapix8g7rcwba/d1505%20olive_back.jpg?dl=0,back.jp
D1506, Olive,https://dl.dropboxusercontent.com/s/6mvfbp8hrjaytbj/d1506%20olive.jpg?dl=0,0
D1506, Olive,https://dl.dropboxusercontent.com/s/tkr0wd1k9rt62rv/d1506%20olive_back.jpg?dl=0,back.jp
D1320, Mustard-gold,https://dl.dropboxusercontent.com/s/ermkeey2cfqz3cn/d1320%20mustard-gold.jpg?dl=0,0
D1332, Black-black,https://dl.dropboxusercontent.com/s/08jsexbv2odiff4/d1332%20black-black.jpg?dl=0,0
D1332, Black-black,https://dl.dropboxusercontent.com/s/yu9xamn26eji6f4/d1332%20black-black_back.jpg?dl=0,back.jp
D1332, White-white,https://dl.dropboxusercontent.com/s/mdy88vilrehrgm5/d1332%20white-white.jpg?dl=0,0
D1318, Fuchsia Royal,https://dl.dropboxusercontent.com/s/jpzxbkqz9esh4n7/d1318%20fuchsia%20royal.jpg?dl=0,0
D5005, blush pink,https://dl.dropboxusercontent.com/s/csihi34zmjnbsca/d5005%20blush%20pink.jpg?dl=0,0
D5005, champagne,https://dl.dropboxusercontent.com/s/swxyu662ah7iq86/d5005%20champagne.jpg?dl=0,0
D1424, Black,https://dl.dropboxusercontent.com/s/rtjufvtru7j6g4o/d1424%20black.jpg?dl=0,0
D1424, White,https://dl.dropboxusercontent.com/s/2mezhfl093g2nru/d1424%20white.jpg?dl=0,0
D1446, Pink-blk,https://dl.dropboxusercontent.com/s/ppmi84e7nfom14y/d1446%20pink-blk.jpg?dl=0,0
D1446, Purple-blk,https://dl.dropboxusercontent.com/s/51egim04m3ohiss/d1446%20purple-blk.jpg?dl=0,0
D1473, Black,https://dl.dropboxusercontent.com/s/75lmvr8rszs3tfb/d1473%20black.jpg?dl=0,0
D1473, Navy,https://dl.dropboxusercontent.com/s/cu3k9t4i09kurg4/d1473%20navy.jpg?dl=0,0
